catalognumber,Morph,subject_Filename,institutioncode,eventdate,year,month,day,stateprovince,county,locality,decimallatitude,decimallongitude,Site,Clade,genus,specificepithet,Filename,SVL_mm,season,MAT,MAP
425735,S,USNM_9_30_19_morph_R0010008_01.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010010,37.945,summer,9.7,1131
425736,U,USNM_9_30_19_morph_R0010094_03.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010095,45.42,summer,9.7,1131
425737,S,USNM_9_30_19_morph_R0010015_07.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010016,43.111,summer,9.7,1131
425738,S,USNM_9_30_19_morph_R0010013_04.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010041,43.178,summer,9.7,1131
425739,S,USNM_9_30_19_morph_R0010088_02.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010089,41.451,summer,9.7,1131
425740,S,USNM_9_30_19_morph_R0010114_03.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010115,42.827,summer,9.7,1131
425741,S,USNM_9_30_19_morph_R0010023_03.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010024,45.751,summer,9.7,1131
425742,S,USNM_9_30_19_morph_R0010076_07.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010077,43.519,summer,9.7,1131
425743,S,USNM_9_30_19_morph_R0010008_02.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010010,33.608,summer,9.7,1131
425744,S,USNM_9_30_19_morph_R0010032_07_2.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010034,43.206,summer,9.7,1131
425745,S,USNM_9_30_19_morph_R0010068_02.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010069,40.477,summer,9.7,1131
425746,S,USNM_9_30_19_morph_R0010008_10.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010010,39.742,summer,9.7,1131
425747,S,USNM_9_30_19_morph_R0010006_03.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010007,39.368,summer,9.7,1131
425748,S,USNM_9_30_19_morph_R0010125_03.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010126,35.022,summer,9.7,1131
425749,S,USNM_9_30_19_morph_R0010090_09.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010091,44.091,summer,9.7,1131
425750,S,USNM_9_30_19_morph_R0010045_08_2.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010046,34.542,summer,9.7,1131
425751,S,USNM_9_30_19_morph_R0010125_06.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010126,39.184,summer,9.7,1131
425752,S,USNM_9_30_19_morph_R0010035_03.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010036,43.804,summer,9.7,1131
425753,S,USNM_9_30_19_morph_R0010015_02_2.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010016,39.82,summer,9.7,1131
425754,S,USNM_9_30_19_morph_R0010023_01_3.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010024,38.38,summer,9.7,1131
425755,S,USNM_9_30_19_morph_R0010057_02.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010058,34.497,summer,9.7,1131
425756,S,USNM_9_30_19_morph_R0010112_05.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010113,40.862,summer,9.7,1131
425757,S,USNM_9_30_19_morph_R0010112_07.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010113,33.951,summer,9.7,1131
425758,S,NA,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010014,39.618,summer,9.7,1131
425759,S,USNM_9_30_19_morph_R0010047_09.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010048,39.605,summer,9.7,1131
425760,S,USNM_9_30_19_morph_R0010068_07.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010069,41.74,summer,9.7,1131
425761,S,USNM_9_30_19_morph_R0010026_02.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010027,45.393,summer,9.7,1131
425762,S,USNM_9_30_19_morph_R0010026_04.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010027,43.623,summer,9.7,1131
425763,S,USNM_9_30_19_morph_R0010082_09.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010083,40.094,summer,9.7,1131
425764,S,USNM_9_30_19_morph_R0010045_07.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010046,46.144,summer,9.7,1131
425765,S,USNM_9_30_19_morph_R0010013_04_2.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010014,39.7,summer,9.7,1131
425766,S,USNM_9_30_19_morph_R0010008_09.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010010,38.865,summer,9.7,1131
425767,S,USNM_9_30_19_morph_R0010038_10.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010039,38.069,summer,9.7,1131
425768,S,USNM_9_30_19_morph_R0010108_05.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010109,43.744,summer,9.7,1131
425769,S,USNM_9_30_19_morph_R0010023_01_2.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010024,37.577,summer,9.7,1131
425770,S,USNM_9_30_19_morph_R0010040_08.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010041,41.961,summer,9.7,1131
425771,S,USNM_9_30_19_morph_R0010070_02.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010071,43.728,summer,9.7,1131
425772,S,USNM_9_30_19_morph_R0010064_10.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010065,38.715,summer,9.7,1131
425773,S,USNM_9_30_19_morph_R0010100_04.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010101,44.63,summer,9.7,1131
425774,U,USNM_9_30_19_morph_R0010006_02.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010007,43.097,summer,9.7,1131
425775,S,USNM_9_30_19_morph_R0010013_04_3.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010014,41.741,summer,9.7,1131
425776,S,USNM_9_30_19_morph_R0010042_11.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010044,40.369,summer,9.7,1131
425777,S,USNM_9_30_19_morph_R0010026_05.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010027,42.132,summer,9.7,1131
425779,S,USNM_9_30_19_morph_R0010100_02.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010101,50.936,summer,9.7,1131
425780,U,USNM_9_30_19_morph_R0010011_03.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010012,36.818,summer,9.7,1131
425781,S,USNM_9_30_19_morph_R0010096_10.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010097,38.523,summer,9.7,1131
425782,S,USNM_9_30_19_morph_R0010011_07.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010012,21.116,summer,9.7,1131
425783,S,USNM_9_30_19_morph_R0010119_04.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010120,42.196,summer,9.7,1131
425784,S,USNM_9_30_19_morph_R0010038_06.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010039,40.01,summer,9.7,1131
425785,S,USNM_9_30_19_morph_R0010045_08.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010046,42.932,summer,9.7,1131
425786,S,USNM_9_30_19_morph_R0010123_04.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010124,41.477,summer,9.7,1131
425787,S,USNM_9_30_19_morph_R0010125_02.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010126,47.339,summer,9.7,1131
425788,S,USNM_9_30_19_morph_R0010100_09.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010101,47.293,summer,9.7,1131
425789,U,USNM_9_30_19_morph_R0010094_09.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010095,36.914,summer,9.7,1131
425790,S,USNM_9_30_19_morph_R0010054_06_2.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010055,39.945,summer,9.7,1131
425791,S,USNM_9_30_19_morph_R0010054_08.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010055,30.758,summer,9.7,1131
425792,S,USNM_9_30_19_morph_R0010110_04.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010111,44.649,summer,9.7,1131
425793,S,USNM_9_30_19_morph_R0010006_10_2.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010007,30.692,summer,9.7,1131
425794,S,USNM_9_30_19_morph_R0010026_05_3.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010027,44.827,summer,9.7,1131
425795,S,USNM_9_30_19_morph_R0010026_06.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010027,43.106,summer,9.7,1131
425796,S,USNM_9_30_19_morph_R0010015_08.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010016,32.837,summer,9.7,1131
425797,S,USNM_9_30_19_morph_R0010086_08.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010087,33.767,summer,9.7,1131
425798,S,USNM_9_30_19_morph_R0010088_09_2.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010089,40.622,summer,9.7,1131
425799,U,USNM_9_30_19_morph_R0010078_11.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010079,31.773,summer,9.7,1131
425800,U,USNM_9_30_19_morph_R0010013_07.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010014,21.975,summer,9.7,1131
425801,U,USNM_9_30_19_morph_R0010057_05.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010058,33.248,summer,9.7,1131
425802,U,USNM_9_30_19_morph_R0010042_10.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010044,38.473,summer,9.7,1131
425803,U,USNM_9_30_19_morph_R0010117_04.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010118,39.287,summer,9.7,1131
425804,S,USNM_9_30_19_morph_R0010015_02_3.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010016,48.136,summer,9.7,1131
425805,S,USNM_9_30_19_morph_R0010028_10.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010031,39.38,summer,9.7,1131
425806,S,USNM_9_30_19_morph_R0010035_05_2.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010036,41.814,summer,9.7,1131
425807,S,USNM_9_30_19_morph_R0010117_07.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010118,37.415,summer,9.7,1131
425808,S,USNM_9_30_19_morph_R0010006_09.jpg,USNM,8/6/59,1959,8,6,Virginia,Giles,"Jefferson National Forest, on West Virginia Road (VA Route 613), 1.5 mi (by road) NE of the top of Potts Mountain",37.4228,-80.5047,VA_3,Southern,Plethodon,cinereus,R0010007,35.114,summer,9.7,1131
